region_id,region_name,year,population,birth_rate,death_rate,natural_increase_rate,migration_balance,gdp_per_capita,unemployment_rate,average_wage
62,Amur Oblast,2016,4705490,12.98,12.83,0.15,497,234309,8.17,40277
62,Amur Oblast,2017,4736804,13.54,11.66,1.88,-9071,332087,4.33,31567
62,Amur Oblast,2018,4809238,11.84,13.02,-1.18,-9194,501772,2.8,23191
62,Amur Oblast,2019,4908604,11.26,11.74,-0.48,1926,625995,10.14,52811
62,Amur Oblast,2020,4659379,11.59,16.5,-4.91,3974,736459,13.45,52056
62,Amur Oblast,2021,4926663,14.5,14.14,0.36,1930,478357,11.85,25558
62,Amur Oblast,2022,4876263,9.12,12.88,-3.77,-833,389100,9.44,23997
62,Amur Oblast,2023,4672790,14.46,15.19,-0.73,-10806,725038,10.2,37149
62,Amur Oblast,2024,4725110,11.03,17.39,-6.37,-6175,615709,7.33,28450
63,Jewish Autonomous Oblast,2010,3249028,11.51,14.48,-2.97,1868,645132,3.23,59936
63,Jewish Autonomous Oblast,2011,3250998,12.93,16.78,-3.84,2528,281075,3.48,51524
63,Jewish Autonomous Oblast,2012,3176948,14.04,15.67,-1.63,-4598,689662,7.74,27759
63,Jewish Autonomous Oblast,2013,3245406,11.04,16.91,-5.87,615,274652,3.13,54945
63,Jewish Autonomous Oblast,2014,3345762,9.4,13.13,-3.73,2526,343686,2.65,32026
63,Jewish Autonomous Oblast,2015,3148479,12.57,16.98,-4.41,-5757,506943,14.36,59944
63,Jewish Autonomous Oblast,2016,3311826,9.64,12.06,-2.42,-14814,449367,8.6,20902
63,Jewish Autonomous Oblast,2017,3225144,12.65,12.88,-0.22,-10354,497620,4.99,40336
63,Jewish Autonomous Oblast,2018,3236899,10.1,12.32,-2.22,-5643,196066,9.98,30576
63,Jewish Autonomous Oblast,2019,3446617,15.9,13.6,2.31,3981,655170,6.07,53768
63,Jewish Autonomous Oblast,2020,3444250,11.51,12.61,-1.1,-977,338917,6.22,31853
63,Jewish Autonomous Oblast,2021,3297365,8.89,15.57,-6.69,-5481,178970,14.63,48642
63,Jewish Autonomous Oblast,2022,3282304,10.33,14.05,-3.72,-12072,272804,13.24,30250
63,Jewish Autonomous Oblast,2023,3452338,12.66,13.33,-0.67,1263,770514,14.07,56370
63,Jewish Autonomous Oblast,2024,3520765,11.56,14.31,-2.76,2679,284541,13.98,52607
64,Chukotka AO,2010,4841672,9.07,13.9,-4.83,2985,555439,2.57,27452
64,Chukotka AO,2011,4951461,9.16,9.71,-0.55,-8030,266466,10.59,38570
64,Chukotka AO,2012,4643336,14.62,13.71,0.91,-3863,753863,7.22,38547
64,Chukotka AO,2013,4937928,8.31,12.67,-4.36,-4109,496001,3.45,47928
64,Chukotka AO,2014,4819596,11.79,14.38,-2.59,-8553,546756,14.24,46869
64,Chukotka AO,2015,5011987,9.47,11.59,-2.12,4777,766895,3.48,57336
64,Chukotka AO,2016,5056324,11.02,14.97,-3.95,-14324,535551,4.83,33837
64,Chukotka AO,2017,5026816,9.74,11.48,-1.75,-12087,171734,8.38,58177
64,Chukotka AO,2018,5054640,13.37,16.8,-3.43,-1058,531433,12.91,22890
64,Chukotka AO,2019,4887725,11.86,13.83,-1.97,-2583,729146,8.7,52988
64,Chukotka AO,2020,4908802,8.79,10.29,-1.49,-641,632833,3.14,28844
64,Chukotka AO,2021,4892560,9.71,12.04,-2.33,3875,672731,4.76,36262
64,Chukotka AO,2022,5133607,11.52,11.45,0.08,-9741,394074,8.72,33724
64,Chukotka AO,2023,5174785,9.94,16.37,-6.43,-11581,178537,10.67,50957
64,Chukotka AO,2024,5032891,10.52,15.43,-4.92,3068,217841,14.78,54409
65,Khanty-Mansi AO,2010,3527482,13.07,10.56,2.51,-7206,632041,7.33,33211
65,Khanty-Mansi AO,2011,3552000,8.94,14.04,-5.1,-12885,582125,6.08,27956
65,Khanty-Mansi AO,2012,3435473,14.56,10.91,3.65,-5328,475680,6.52,25286
65,Khanty-Mansi AO,2013,3612509,13.05,13.8,-0.75,-9253,255232,5.62,28995
65,Khanty-Mansi AO,2014,3546839,12.2,12.43,-0.23,-2166,681218,9.5,30200
65,Khanty-Mansi AO,2015,3607094,8.38,13.21,-4.83,-5893,603748,7.35,26396
65,Khanty-Mansi AO,2016,3593483,11.39,11.56,-0.17,-4852,363797,8.85,20959
65,Khanty-Mansi AO,2017,3623086,11.82,13.46,-1.63,-7337,693120,14.59,37546
65,Khanty-Mansi AO,2018,3492615,10.94,15.67,-4.73,-10381,633276,9.15,52361
65,Khanty-Mansi AO,2019,3532382,13.48,15.88,-2.4,-14947,443087,6.91,42196
65,Khanty-Mansi AO,2020,3558208,9.51,13.02,-3.51,-5385,474253,5.19,30874
65,Khanty-Mansi AO,2021,3643871,13.1,14.93,-1.83,-12234,778015,12.76,28179
65,Khanty-Mansi AO,2022,3683247,9.61,17.64,-8.03,-74,542998,11.08,20734
65,Khanty-Mansi AO,2023,3705417,7.86,11.54,-3.69,-9692,597175,12.41,32271
65,Khanty-Mansi AO,2024,3705087,8.64,12.13,-3.49,-5162,649504,5.27,30779
66,Yamalo-Nenets AO,2010,1297882,13.85,11.86,1.99,-2318,644579,14.83,27216
66,Yamalo-Nenets AO,2011,1304115,12.97,13.6,-0.63,876,452152,9.22,59806
66,Yamalo-Nenets AO,2012,1344312,10.16,14.01,-3.85,-4152,649459,3.62,28446
66,Yamalo-Nenets AO,2013,1312281,11.59,12.86,-1.27,-4719,522547,14.07,45813
66,Yamalo-Nenets AO,2014,1332840,13.53,12.67,0.86,-3802,663287,11.74,45008
66,Yamalo-Nenets AO,2015,1299102,14.41,16.86,-2.45,-9962,655246,14.46,47871
66,Yamalo-Nenets AO,2016,1301448,12.03,14.39,-2.36,-1429,278966,8.67,51665
66,Yamalo-Nenets AO,2017,1352195,12.36,15.77,-3.41,-6813,732018,4.53,59820
66,Yamalo-Nenets AO,2018,1331783,13.47,17.41,-3.94,-12692,414426,13.1,34706
66,Yamalo-Nenets AO,2019,1318556,13.45,17.85,-4.4,-13885,523074,13.29,39255
66,Yamalo-Nenets AO,2020,1355516,10.26,12.14,-1.87,3665,673910,11.16,20201
66,Yamalo-Nenets AO,2021,1391354,11.01,14.03,-3.03,-9732,286412,9.99,23557
66,Yamalo-Nenets AO,2022,1361041,12.91,16.03,-3.12,-7690,758495,3.19,46935
66,Yamalo-Nenets AO,2023,1319209,14.03,13.42,0.61,-659,204775,12.65,48756
66,Yamalo-Nenets AO,2024,1364918,13.31,15.72,-2.41,-12024,512949,13.97,35659
67,Nenets AO,2010,4221520,9.1,19.1,-10.01,-12549,287818,2.87,37357
67,Nenets AO,2011,4210175,12.23,14.67,-2.44,-6099,799678,12.94,55738
67,Nenets AO,2012,4078069,13.74,10.8,2.94,-8929,220594,8.41,47085
67,Nenets AO,2013,4019722,14.87,10.68,4.19,-8382,325367,8.89,37605
67,Nenets AO,2014,3844285,11.32,13.86,-2.55,-11675,377158,11.77,50268
67,Nenets AO,2015,3744397,12.69,17.0,-4.32,-5164,517546,11.44,24385
67,Nenets AO,2016,3688573,13.33,11.82,1.51,-5293,689615,14.38,45370
67,Nenets AO,2017,3767423,9.7,17.49,-7.79,-8504,340703,2.92,52632
67,Nenets AO,2018,3684109,11.26,15.32,-4.06,-12507,707476,13.72,57868
67,Nenets AO,2019,3440739,10.69,13.6,-2.92,-5467,712705,2.9,45754
67,Nenets AO,2020,3383466,13.68,16.31,-2.63,3556,366226,8.79,20563
67,Nenets AO,2021,3376884,9.42,10.72,-1.3,3244,730317,10.67,46889
67,Nenets AO,2022,3358771,8.68,13.93,-5.25,2872,339486,9.53,23989
67,Nenets AO,2023,3281574,12.72,15.21,-2.49,3075,416400,9.06,39085
67,Nenets AO,2024,3282849,11.48,14.29,-2.81,-9836,174535,9.79,29198
68,Altai Republic,2010,844371,12.18,16.27,-4.09,4658,328188,5.03,37686
68,Altai Republic,2011,838930,8.9,15.13,-6.23,-1884,473065,2.9,44492
68,Altai Republic,2012,809494,14.24,12.2,2.04,-7560,700557,12.85,35312
68,Altai Republic,2013,809315,11.86,12.74,-0.88,4441,551412,14.77,33510
68,Altai Republic,2014,797771,10.56,13.93,-3.37,-9742,173236,11.31,39684
68,Altai Republic,2015,802700,8.71,16.44,-7.72,-14589,312094,13.63,48741
68,Altai Republic,2016,827452,12.39,15.28,-2.88,-14210,159405,3.99,45963
68,Altai Republic,2017,840538,11.94,14.32,-2.38,3492,408434,10.31,51192
68,Altai Republic,2018,803651,14.83,13.54,1.29,-9395,184528,12.44,36682
68,Altai Republic,2019,805977,10.15,16.69,-6.55,-3929,550472,8.43,35666
68,Altai Republic,2020,767315,11.26,13.4,-2.14,-4737,307572,4.8,22593
68,Altai Republic,2021,794209,14.42,15.32,-0.9,-1413,455825,7.35,35038
68,Altai Republic,2022,789036,15.15,16.98,-1.83,-2391,345796,2.73,55545
68,Altai Republic,2023,784586,10.06,16.58,-6.52,-10970,302226,9.02,26883
68,Altai Republic,2024,767641,8.95,12.06,-3.11,-14430,559080,14.7,33248
69,Tuva,2010,687769,14.67,14.1,0.57,-4162,209309,10.99,49003
69,Tuva,2011,677966,12.91,16.1,-3.19,-4748,364890,13.26,38950
69,Tuva,2012,662903,14.42,13.63,0.79,1628,328472,9.33,28560
69,Tuva,2013,643160,10.1,18.08,-7.98,4683,162935,11.24,30116
69,Tuva,2014,658962,9.09,10.98,-1.89,-3242,475907,13.42,23360
69,Tuva,2015,677352,13.43,15.92,-2.49,-8797,443368,7.3,37293
69,Tuva,2016,649338,16.03,16.55,-0.52,-7790,429774,7.62,34989
69,Tuva,2017,642864,12.44,11.84,0.6,-8668,590173,8.55,59130
69,Tuva,2018,650879,13.97,16.83,-2.86,3224,683407,4.1,59916
69,Tuva,2019,658381,13.93,12.46,1.47,4528,332819,14.42,22141
69,Tuva,2020,650819,12.2,14.41,-2.2,-888,274026,9.41,30129
69,Tuva,2021,631540,10.82,13.39,-2.56,-758,526975,3.61,47759
69,Tuva,2022,635608,9.24,14.47,-5.23,-7990,708229,4.08,42625
69,Tuva,2023,637790,14.0,14.6,-0.59,-4580,466938,9.73,47569
69,Tuva,2024,628371,9.07,12.4,-3.33,723,395017,3.75,45351
70,Khakassia,2010,4371098,12.97,15.77,-2.8,-4935,452109,14.97,39740
70,Khakassia,2011,4399980,10.34,16.48,-6.14,771,610215,5.68,54483
70,Khakassia,2012,4425747,9.39,17.9,-8.51,-2071,504485,3.14,49820
70,Khakassia,2013,4530425,11.8,15.99,-4.18,-11564,331163,4.49,27826
70,Khakassia,2014,4506004,11.69,12.51,-0.83,-10253,337633,14.22,53026
70,Khakassia,2015,4518501,12.96,14.36,-1.41,-11251,441347,10.01,33095
70,Khakassia,2016,4519747,10.83,16.57,-5.74,3157,386072,6.09,40029
70,Khakassia,2017,4676734,12.12,15.58,-3.47,2059,782356,5.83,48643
70,Khakassia,2018,4635813,11.11,17.83,-6.72,-9964,390708,2.75,40959
70,Khakassia,2019,4621025,12.01,17.4,-5.39,-11765,389773,7.8,34421
70,Khakassia,2020,4520779,12.93,16.74,-3.81,-721,433033,6.18,22000
70,Khakassia,2021,4544608,11.02,15.34,-4.31,389,309113,3.12,53950
70,Khakassia,2022,4396431,10.63,10.69,-0.06,-2756,258254,9.11,43604
70,Khakassia,2023,4504878,10.95,13.58,-2.63,-5940,483373,11.41,30940
70,Khakassia,2024,4563923,10.11,14.04,-3.92,-2594,503730,11.75,48237
71,Buryatia,2010,2837682,13.21,15.29,-2.09,-3348,196154,13.65,21231
71,Buryatia,2011,2754359,15.09,10.38,4.71,-8387,208707,9.53,39161
71,Buryatia,2012,2804369,9.9,16.85,-6.95,3107,416155,14.41,54617
71,Buryatia,2013,2648474,11.08,15.08,-4.0,0,481428,3.81,54331
71,Buryatia,2014,2772908,10.91,14.36,-3.45,3570,533694,10.38,53816
71,Buryatia,2015,2624701,13.71,17.41,-3.7,-6803,794020,8.4,42153
71,Buryatia,2016,2659399,11.68,17.11,-5.43,1053,240692,12.21,45033
71,Buryatia,2017,2580262,13.81,17.44,-3.63,-13178,458047,4.92,28335
71,Buryatia,2018,2703105,12.7,13.01,-0.31,-2025,716271,11.85,54750
71,Buryatia,2019,2730394,9.53,13.61,-4.08,3581,718292,4.18,26911
71,Buryatia,2020,2507679,11.24,16.26,-5.03,4245,574841,12.98,41008
71,Buryatia,2021,2634878,11.38,15.78,-4.41,-7719,773635,8.05,50203
71,Buryatia,2022,2554743,13.63,16.13,-2.5,-5496,764326,5.18,22966
71,Buryatia,2023,2624718,11.57,18.49,-6.92,-6077,517131,8.38,21918
71,Buryatia,2024,2481400,15.29,11.05,4.25,-14932,309438,11.31,23967
72,Zabaykalsky Krai,2010,4503466,8.34,16.6,-8.27,-11236,335430,8.45,58173
72,Zabaykalsky Krai,2011,4571643,9.89,14.25,-4.36,-5881,196284,12.48,29732
72,Zabaykalsky Krai,2012,4395856,14.78,12.46,2.32,4357,460628,11.59,34828
72,Zabaykalsky Krai,2013,4373663,9.08,17.73,-8.64,-13075,532987,10.33,41523
72,Zabaykalsky Krai,2014,4225428,12.27,12.39,-0.12,-14776,307511,10.98,29243
72,Zabaykalsky Krai,2015,4177317,11.98,14.24,-2.26,-7550,446228,4.71,45360
72,Zabaykalsky Krai,2016,4250733,13.23,14.43,-1.2,523,466165,5.31,27806
72,Zabaykalsky Krai,2017,4060867,9.22,15.19,-5.97,-5969,526747,13.46,54709
72,Zabaykalsky Krai,2018,4021244,11.26,16.63,-5.38,-11918,570247,4.78,50020
72,Zabaykalsky Krai,2019,4048494,10.65,13.89,-3.23,-899,297465,12.44,45231
72,Zabaykalsky Krai,2020,3789886,12.17,16.51,-4.34,-6326,281477,5.17,20232
72,Zabaykalsky Krai,2021,3851924,10.85,12.88,-2.03,4180,476561,13.96,48270
72,Zabaykalsky Krai,2022,3782684,10.05,10.41,-0.37,733,370308,12.74,25227
72,Zabaykalsky Krai,2023,3856760,9.13,12.23,-3.1,272,213018,6.89,53489
72,Zabaykalsky Krai,2024,3639535,12.83,16.06,-3.23,-12640,691586,11.32,43093
73,Belgorod Oblast,2010,4523024,9.69,9.43,0.26,4092,233575,11.22,40249
73,Belgorod Oblast,2011,4455819,10.58,10.92,-0.34,-4866,778166,9.69,55597
73,Belgorod Oblast,2012,4371619,13.31,14.24,-0.93,2372,339524,4.11,54212
73,Belgorod Oblast,2013,4508597,14.7,9.73,4.97,-2482,665834,6.01,42271
73,Belgorod Oblast,2014,4417020,13.23,15.04,-1.81,3990,370693,3.85,40260
73,Belgorod Oblast,2015,4205695,9.14,14.22,-5.08,3204,347671,8.12,41750
73,Belgorod Oblast,2016,4448760,9.06,12.0,-2.94,-7254,540131,8.92,47781
73,Belgorod Oblast,2017,4374062,13.73,11.25,2.47,-2755,249376,3.33,28637
73,Belgorod Oblast,2018,4463192,9.41,13.74,-4.33,797,576555,10.11,36471
73,Belgorod Oblast,2019,4141844,13.59,12.76,0.83,2180,199872,3.83,39806
73,Belgorod Oblast,2020,4335278,12.94,14.47,-1.54,-8503,166491,11.88,28590
73,Belgorod Oblast,2021,4314329,12.85,16.87,-4.03,-10822,653844,7.91,27681
73,Belgorod Oblast,2022,4411316,14.4,15.5,-1.09,-8779,358007,6.74,47206
73,Belgorod Oblast,2023,4361324,9.64,12.7,-3.05,-3858,704421,6.44,40946
73,Belgorod Oblast,2024,4240229,12.05,11.95,0.1,-12009,524991,10.72,27784
74,Kurgan Oblast,2010,2045950,12.72,14.18,-1.46,-5841,520067,11.16,43687
74,Kurgan Oblast,2011,2027004,13.53,11.81,1.72,-14244,177959,13.38,47135
74,Kurgan Oblast,2012,2074799,14.8,14.12,0.68,3534,604127,5.71,42563
74,Kurgan Oblast,2013,2073487,12.1,12.47,-0.37,-13953,766626,10.52,55076
74,Kurgan Oblast,2014,1998367,12.52,16.09,-3.57,-7042,769460,11.28,21680
74,Kurgan Oblast,2015,2059971,12.93,14.16,-1.23,-12012,454957,12.89,20619
74,Kurgan Oblast,2016,2124777,13.4,16.61,-3.21,3482,653955,9.68,47825
74,Kurgan Oblast,2017,2093136,14.07,16.98,-2.91,-14194,401170,7.58,26673
74,Kurgan Oblast,2018,2120284,15.21,13.88,1.33,-11659,616469,11.94,23559
74,Kurgan Oblast,2019,2088028,14.16,13.26,0.9,-9646,742537,7.1,21822
74,Kurgan Oblast,2020,2101795,10.21,13.06,-2.85,4922,364202,7.27,44721
74,Kurgan Oblast,2021,2087178,13.58,14.77,-1.19,-5992,570337,14.41,51782
74,Kurgan Oblast,2022,2100718,11.42,13.82,-2.4,-373,793066,5.91,54999
74,Kurgan Oblast,2023,2135452,14.16,11.17,2.98,786,496014,6.15,46231
74,Kurgan Oblast,2024,2069991,8.99,14.75,-5.76,3564,493723,11.92,37572
75,Orenburg Oblast,2010,3769883,11.3,14.15,-2.85,-6041,703333,12.2,31525
75,Orenburg Oblast,2011,3787497,11.58,12.58,-1.0,-1236,790883,12.09,57678
75,Orenburg Oblast,2012,3623060,9.72,14.84,-5.12,2248,705274,2.78,44380
75,Orenburg Oblast,2013,3507424,13.0,14.05,-1.05,-9956,361087,12.93,50472
75,Orenburg Oblast,2014,3621221,10.28,12.5,-2.22,-5283,205882,13.04,48720
75,Orenburg Oblast,2015,3494617,14.78,15.1,-0.32,-2157,170011,11.55,56218
75,Orenburg Oblast,2016,3437227,14.55,18.54,-3.98,-13186,583709,6.04,45603
75,Orenburg Oblast,2017,3308496,10.01,15.08,-5.07,1704,362609,8.6,57645
75,Orenburg Oblast,2018,3290935,10.73,15.19,-4.46,3033,745057,12.21,29133
75,Orenburg Oblast,2019,3277138,9.28,15.73,-6.46,1731,311683,7.9,46717
75,Orenburg Oblast,2020,3240768,10.93,13.74,-2.81,296,744864,7.67,36943
75,Orenburg Oblast,2021,3203659,10.3,14.41,-4.11,-12788,558026,4.83,40408
75,Orenburg Oblast,2022,3217229,11.89,13.69,-1.81,-10380,718263,4.64,37034
75,Orenburg Oblast,2023,3125755,11.26,14.14,-2.89,-3924,616614,13.71,56069
75,Orenburg Oblast,2024,3021182,11.05,12.74,-1.69,-9538,346704,10.15,37533
76,Penza Oblast,2010,3583569,14.87,12.17,2.71,-12224,345019,6.02,44169
76,Penza Oblast,2011,3681450,13.41,13.33,0.08,4315,155353,13.5,27989
76,Penza Oblast,2012,3667149,11.58,14.75,-3.17,-3923,624959,3.03,20447
76,Penza Oblast,2013,3748028,11.67,11.91,-0.24,-6342,278486,9.36,24642
76,Penza Oblast,2014,3668792,9.29,15.0,-5.71,3896,656745,10.03,38198
76,Penza Oblast,2015,3701027,10.88,15.45,-4.57,-10361,180353,14.31,32549
76,Penza Oblast,2016,3640053,13.87,11.05,2.81,2731,624352,4.56,42632
76,Penza Oblast,2017,3736001,10.67,13.65,-2.97,-7029,260426,7.29,54864
76,Penza Oblast,2018,3765431,14.58,12.19,2.39,-7144,152843,5.92,43905
76,Penza Oblast,2019,3722837,13.76,15.29,-1.53,383,428755,11.98,34872
76,Penza Oblast,2020,3810091,10.77,18.31,-7.54,3659,307204,12.48,37322
76,Penza Oblast,2021,3740916,15.28,14.04,1.25,-10443,279577,7.82,50219
76,Penza Oblast,2022,3887224,10.78,14.36,-3.58,-14780,260365,10.66,44483
76,Penza Oblast,2023,3783223,14.04,15.27,-1.23,-8543,504567,4.34,38102
76,Penza Oblast,2024,3769172,14.45,15.37,-0.92,-4880,409116,4.0,36668
77,Ulyanovsk Oblast,2010,444681,11.44,13.48,-2.04,157,494660,11.3,30404
77,Ulyanovsk Oblast,2011,448956,14.25,13.76,0.49,-14844,458940,4.91,45095
77,Ulyanovsk Oblast,2012,434680,15.53,14.45,1.08,-5083,754775,13.62,51432
77,Ulyanovsk Oblast,2013,436435,9.04,15.0,-5.96,2920,419503,2.72,54470
77,Ulyanovsk Oblast,2014,424836,9.5,13.84,-4.35,4719,215450,7.8,32285
77,Ulyanovsk Oblast,2015,416363,12.52,13.28,-0.76,-12332,596141,5.15,54303
77,Ulyanovsk Oblast,2016,410879,9.76,11.87,-2.12,-2802,621968,6.43,53155
77,Ulyanovsk Oblast,2017,390484,12.87,14.8,-1.93,-8131,410586,12.01,39301
77,Ulyanovsk Oblast,2018,387150,14.27,15.34,-1.07,-4079,505568,3.17,35943
77,Ulyanovsk Oblast,2019,394784,12.72,14.24,-1.52,2667,254256,6.74,33408
77,Ulyanovsk Oblast,2020,383718,9.31,13.88,-4.57,-199,558005,7.2,25642
77,Ulyanovsk Oblast,2021,381527,13.18,12.2,0.98,-12788,694919,9.44,47598
77,Ulyanovsk Oblast,2022,372339,14.68,16.29,-1.61,3125,479141,9.93,48325
77,Ulyanovsk Oblast,2023,362158,12.12,14.44,-2.33,-4035,769565,4.75,48965
77,Ulyanovsk Oblast,2024,356502,14.26,16.08,-1.82,2218,684070,4.03,53943
78,Kirov Oblast,2010,2120715,14.28,12.84,1.44,-12995,640344,5.95,37745
78,Kirov Oblast,2011,2092419,9.54,11.56,-2.03,-2056,746326,11.0,52440
78,Kirov Oblast,2012,2058958,14.08,16.98,-2.9,-6715,178961,12.31,47148
78,Kirov Oblast,2013,2091562,11.43,13.56,-2.13,2455,668041,8.94,25229
78,Kirov Oblast,2014,2040431,10.43,17.74,-7.31,-7971,258615,2.92,35428
78,Kirov Oblast,2015,1966268,14.01,17.33,-3.33,-14499,660758,6.52,21499
78,Kirov Oblast,2016,1893315,9.12,11.29,-2.17,-8142,421939,14.11,56430
78,Kirov Oblast,2017,1995827,12.98,14.18,-1.2,-2725,555356,8.52,36026
78,Kirov Oblast,2018,1970624,10.01,10.92,-0.9,-14669,679614,6.99,43216
78,Kirov Oblast,2019,1816963,9.25,18.08,-8.83,-7562,344221,13.23,59944
78,Kirov Oblast,2020,1900428,13.85,14.33,-0.48,-1237,163756,6.71,25779
78,Kirov Oblast,2021,1839916,9.66,14.6,-4.93,-4317,291875,4.55,29471
78,Kirov Oblast,2022,1741245,14.67,14.3,0.37,-8423,574767,5.99,42829
78,Kirov Oblast,2023,1775699,13.45,13.52,-0.07,-5714,752663,13.77,23595
78,Kirov Oblast,2024,1755631,8.64,13.69,-5.05,3989,797876,7.19,43960
79,Udmurtia,2010,4210562,12.32,13.53,-1.21,-13480,602014,5.66,32456
79,Udmurtia,2011,4456196,12.08,14.3,-2.23,-12458,217517,11.38,28353
79,Udmurtia,2012,4086740,9.17,15.05,-5.88,-2531,568857,11.43,31704
79,Udmurtia,2013,4026391,9.57,17.6,-8.03,-14888,177809,5.55,24571
79,Udmurtia,2014,4041822,12.18,12.97,-0.78,-7014,480131,12.63,53564
79,Udmurtia,2015,3943095,13.46,10.69,2.77,-6365,562132,5.71,22087
79,Udmurtia,2016,3905796,8.43,12.25,-3.83,4735,348903,4.09,41822
79,Udmurtia,2017,3840228,10.85,15.63,-4.78,-1669,716026,13.38,43157
79,Udmurtia,2018,3813339,11.84,11.38,0.46,4839,268880,8.38,54881
79,Udmurtia,2019,3669751,8.59,13.44,-4.85,-7530,795561,14.94,24591
79,Udmurtia,2020,3537080,12.98,14.17,-1.19,-3605,294035,11.96,32382
79,Udmurtia,2021,3570818,11.64,16.13,-4.49,-8205,758370,4.56,21686
79,Udmurtia,2022,3555062,11.76,17.91,-6.15,-4335,215042,9.86,51135
79,Udmurtia,2023,3436656,14.18,16.12,-1.94,2614,642477,9.54,24800
79,Udmurtia,2024,3353511,12.55,15.9,-3.36,3212,159639,12.61,57538
80,Chechnya,2010,4080564,15.62,14.56,1.06,1512,758903,12.54,37066
80,Chechnya,2011,3784038,12.61,13.33,-0.72,-11605,150102,11.48,24443
80,Chechnya,2012,3773719,11.63,13.51,-1.88,-12521,474487,6.71,31832
80,Chechnya,2013,3783432,9.09,12.3,-3.21,-13699,783667,11.01,36698
80,Chechnya,2014,3784605,13.97,14.19,-0.22,3531,542150,5.04,56784
80,Chechnya,2015,3644045,14.62,12.87,1.75,-13031,786623,6.2,54835
80,Chechnya,2016,3471456,12.88,14.12,-1.24,844,420445,3.67,39373
80,Chechnya,2017,3495155,8.91,16.66,-7.75,3492,687067,6.68,30897
80,Chechnya,2018,3586411,15.15,12.0,3.15,1644,700126,10.98,58160
80,Chechnya,2019,3391124,11.59,12.97,-1.38,-4037,444459,13.47,24001
80,Chechnya,2020,3408911,8.7,14.33,-5.62,-11837,709392,8.09,56680
80,Chechnya,2021,3201404,11.19,10.72,0.47,-4356,219651,7.4,43570
80,Chechnya,2022,3187947,13.26,17.36,-4.1,3771,356014,10.68,23201
80,Chechnya,2023,3232702,10.16,18.57,-8.42,-6424,715378,8.11,59169
80,Chechnya,2024,3126178,14.39,17.31,-2.92,-13546,693861,4.68,22832
81,Astrakhan Oblast,2010,2009564,14.03,11.72,2.31,-17,517362,8.1,32370
81,Astrakhan Oblast,2011,1962396,13.44,14.89,-1.46,-10234,703209,9.47,28273
81,Astrakhan Oblast,2012,2080706,13.05,13.88,-0.83,-471,212098,7.45,59329
81,Astrakhan Oblast,2013,2009243,10.5,14.18,-3.68,-9,481418,12.64,37483
81,Astrakhan Oblast,2014,2044790,9.6,16.61,-7.01,-3425,570423,14.13,37133
81,Astrakhan Oblast,2015,1988056,11.93,14.59,-2.66,-11212,506116,2.8,50568
81,Astrakhan Oblast,2016,1983109,12.02,12.58,-0.56,-13513,337794,10.34,42647
81,Astrakhan Oblast,2017,2019751,11.36,11.88,-0.52,-11455,717473,11.78,46375
81,Astrakhan Oblast,2018,1988305,10.82,17.61,-6.79,178,343102,7.83,27438
81,Astrakhan Oblast,2019,1972783,9.95,17.73,-7.77,779,643998,6.86,38154
81,Astrakhan Oblast,2020,1944069,12.28,18.16,-5.88,-1594,451282,10.17,30901
81,Astrakhan Oblast,2021,1915828,9.07,13.83,-4.76,-12948,703953,10.02,58434
81,Astrakhan Oblast,2022,1980896,12.8,14.63,-1.82,-14434,159691,4.12,30066
81,Astrakhan Oblast,2023,1897784,8.02,14.59,-6.56,-14726,200471,7.4,26158
81,Astrakhan Oblast,2024,1934565,11.34,14.11,-2.77,-8123,549120,13.26,50128
82,Tomsk Oblast,2010,2860954,8.6,18.79,-10.19,-14240,543594,8.56,24231
82,Tomsk Oblast,2011,2844100,10.37,14.57,-4.2,-13546,614178,11.29,44561
82,Tomsk Oblast,2012,2596331,12.57,12.72,-0.15,-8776,442291,12.57,26464
82,Tomsk Oblast,2013,2754953,9.82,17.34,-7.52,-12390,645746,3.35,20503
82,Tomsk Oblast,2014,2700400,11.23,12.76,-1.52,4831,789090,10.44,37714
82,Tomsk Oblast,2015,2788974,11.36,13.51,-2.15,-13494,197684,4.95,39410
82,Tomsk Oblast,2016,2628021,11.43,10.39,1.04,-2701,785172,3.89,28485
82,Tomsk Oblast,2017,2622708,11.43,18.44,-7.01,-12943,184432,13.2,57090
82,Tomsk Oblast,2018,2632597,13.88,15.04,-1.16,-8709,514721,9.17,52938
82,Tomsk Oblast,2019,2613035,15.61,11.36,4.25,536,391420,2.99,34529
82,Tomsk Oblast,2020,2472113,14.64,11.67,2.97,-8405,403987,11.76,44058
82,Tomsk Oblast,2021,2510496,12.73,16.22,-3.49,-10721,421606,6.15,50604
82,Tomsk Oblast,2022,2425457,9.53,9.76,-0.24,4767,455371,5.71,55649
82,Tomsk Oblast,2023,2362665,11.28,13.82,-2.55,3884,533178,6.81,45026
82,Tomsk Oblast,2024,2398398,12.01,18.09,-6.08,-2710,591788,6.89,32555
83,Yakutia,2010,3396766,11.2,18.1,-6.9,-12193,531788,5.01,51602
83,Yakutia,2011,3380091,14.55,12.43,2.11,2647,771766,6.78,24223
83,Yakutia,2012,3354076,10.45,12.05,-1.6,-1805,360325,6.77,46476
83,Yakutia,2013,3393182,9.44,17.18,-7.73,-9946,362674,9.21,28462
